id;name; price ; discounted_price ;status;is_call_for_price;short_description;description;image_url;Image_url_2;Image_url_3;Image_url_4
618;Vincent SP-331; IDR28.050.000,00 ; IDR-   ;hot;0;Hybrid Stereo Power Amplifier.;"Hybrid Stereo Power Amplifier.

	Proven technology. The SP-331 end stage processes the input signal via two 6N16 valves each. There are 12 TOSHIBA end transformers provided for the power in each case. The SP-331 can also be operated at 2 Ohm without difficulties. This is ensured by a ring core transformer with over 1,000 watts and filtering of 80,000 μF per channel. The result: beautiful sound and deep basses.

	 

	
		
			Technical details
		
			
				Frequency response: 10 Hz - 50 kHz +/- 0.5 dB
			
				Nominal Output Power RMS/8 Ohm: 2x 150W
			
				Nominal Output Power RMS/4 Ohm: 2x 300W
			
				Total harmonic distortion: < 0.1 % (1 kHz, 1 Watt)
			
				Input sensitivity: 1,2V, Signal-Noise ratio: > 90 dB
			
				Input impedance: 47 kOhm, Inputs: 2 x RCA, Outputs: 4 x 2 Speaker Terminal,
			
				Mains supply: 230 V/50 Hz, Colour: black/silver, Weight: 19 kg
			
				Dimensions (WxHxD): 430 x 160 x 450 mm, Tubes: 2 x 6N16";http://www.audiocentre.co.id/product/618/1/scp1282288956.jpg;http://www.audiocentre.co.id/product/618/2/REVIEW_2458-1.jpg;http://www.audiocentre.co.id/product/618/3/vincentsp33116.jpg;http://www.audiocentre.co.id/product/618/4/cc5683b986.jpg
619;Vincent SP-331MK; IDR44.880.000,00 ; IDR-   ;hot;0;Hybrid Class-A Stereo Power Amplifier;"Hybrid Class-A Stereo Power Amplifier

	Elegant, timeless, clean technology, perfection for an end stage. Here valves create the typical sound that is amplified in the power area by the transistors. In addition, the new voltage stabilisation works with a 12 AU7 valve and thereby provides a trouble-free 10W in Class A operation. The secret tip.

	 

	
		
			Technical details
		
			
				Frequency response: 10 Hz - 50 kHz +/- 0.5 dB
			
				Nominal Output Power RMS/8 Ohm: 2x 150W
			
				Nominal Output Power RMS/4 Ohm: 2x 300W, Class A/8 Ohm: 2x 10W
			
				Total harmonic distortion: < 0.1 % (1 kHz, 1 Watt)
			
				Input sensitivity: 1,5V, Signal-Noise ratio: > 95 dB, Input impedance: 47 kOhm,
			
				Inputs: 2 x RCA, Outputs: 4 x 2 Speaker Terminal (A & B), Mains supply: 230 V/50 Hz
			
				Colour: black/silver, Weight: 22 kg, Tubes: 2 x 6N16, 1 x 12AU7
			
				Dimensions (WxHxD): 430 x 195 x 400 mm";http://www.audiocentre.co.id/product/619/1/vn.jpg;http://www.audiocentre.co.id/product/619/2/y.jpg;http://www.audiocentre.co.id/product/619/3/32426recto.jpg;
685;Vincent SPT-800; IDR-   ; IDR-   ;;1;Symmetrical Mono Hybrid Amplifier The best of the bunch. The pre-amplification is by Russian 6922 valves and two 6N6 valves. Eight high-power transistors deliver a powerful 200W at 8 Ohm. The 500W transformer and elcos with a total of 80,000 uF offer excellent bass. The new FET mains connector ensures high signal noise distance in this end stage, very little distortion and a clear and open sound.;"SPT-800
	
		Symmetrical Mono Hybrid Amplifier
	
		The best of the bunch. The pre-amplification is by Russian 6922 valves and two 6N6 valves. Eight high-power transistors deliver a powerful 200W at 8 Ohm. The 500W transformer and elcos with a total of 80,000 uF offer excellent bass. The new FET mains connector ensures high signal noise distance in this end stage, very little distortion and a clear and open sound.
	
		 
	
		
			
				Technical details
			
				
					Frequency response: 10 Hz - 50 kHz +/- 0.5 dB,
				
					Nominal Output Power RMS/8 Ohm: 200W,
				
					Nominal Output Power RMS/4 Ohm: 320W
				
					Class A/8 Ohm: 20W, Total harmonic distortion: < 0.1 % (1 kHz, 1 Watt),
				
					Input sensitivity: 1,1V, Signal-Noise ratio: > 90 dB
				
					Input impedance: 47 kOhm, Inputs: 1 x RCA, 1 x XLR
				
					Outputs: 2 x 2 Speaker Terminal (A & B), Mains supply: 230 V/50 Hz
				
					Colour: black/silver, Weight: 18 kg, Dim. (WxHxD): 210x265x400 mm
				
					Tubes: 1 x 12AU7, 1 x 6922, 2 x 6N6
				
					Power Control Switched output voltage: Trigger 12 V (Input/Output)";http://www.audiocentre.co.id/product/685/1/800.jpg;http://www.audiocentre.co.id/product/685/2/image-f630x378-ffffff-C-be5eec73-34181176.jpg;http://www.audiocentre.co.id/product/685/3/SPT800_in.jpg;
612;Vincent SV-226MKII; IDR-   ; IDR-   ;;1;Hybrid Stereo Integrated Amplifier. Vincent does it again. The German-based audio company demonstrates an insatiable love of music with the hybrid SV-226 integrated amplifier. Whether it’s the liquid glide of a classic Duke Ellington recording or hammering hip hop rhythms, the Vincent SV226 makes all of your tunes sound true to life. Inside and out, the build quality is unbeatable. Expensive MPK-capacitors and extremely precise metal film resistors in the signal path contribute to the sonic purity. The heavy duty chassis provides a stable platform for the premium electronics. The SV-226 includes inputs for five line level sources, a preamp output, and four pairs of heavy duty five-way speaker binding posts to facilitate biwiring. The tone controls let you sculpt the sound to suit your tastes and room acoustics, while a loudness switch helps preserve the dynamics of your music even at low amplitude levels.;"Vincent does it again. The German-based audio company demonstrates an insatiable love of music with the hybrid SV-226 integrated amplifier. Whether it’s the liquid glide of a classic Duke Ellington recording or hammering hip hop rhythms, the Vincent SV226 makes all of your tunes sound true to life. Inside and out, the build quality is unbeatable. Expensive MPK-capacitors and extremely precise metal film resistors in the signal path contribute to the sonic purity. The heavy duty chassis provides a stable platform for the premium electronics. The SV-226 includes inputs for five line level sources, a preamp output, and four pairs of heavy duty five-way speaker binding posts to facilitate biwiring. The tone controls let you sculpt the sound to suit your tastes and room acoustics, while a loudness switch helps preserve the dynamics of your music even at low amplitude levels.

	I’ve listened to a lot of hybrid amplifiers in my time, but the truth of the matter is that they almost always sound like solid state amps. The SV-226 MK II deftly defies that expectation; it melds the sweetness of tubes with the power and control of transistors. For this kind of money that’s nothing short of phenomenal.”
	Steve Guttenberg, AVguide.com

	 

	Designed in Germany and hand-built in China, the Vincent SV-226 Mk II is a really big amplifier. There’s a retro quality to its machined metal faceplate and knobs, which feel great, by the way. And while it may not be obvious when you first look at it, the SV-226 Mk II is a hybrid, tube/solid state design. It uses three 6N4 tubes (equivalent to the more common 12AX7 tube) in the preamp section and highly regarded Toshiba power transistors in the amp. Vincent’s parts quality selection seems first rate; for example, the amp uses expensive capacitors and extremely precise metal film resistors in the signal path.

	The power transformer is huge and the power supply is considerably beefier than what you’ll find in most affordable integrated amps, which is why the SV-226 MK II doubles its 8 ohm rated power of 100 watts to 200 watts into 4-ohm speakers. The heavy-duty speaker connectors can accommodate burly audiophile cables, no problem.

	The bass and treble controls (which are defeatable) and it also includes a Loudness button! Activate the loudness control for hushed late-night listening sessions and it’ll boost both bass and treble; it really does work like a charm.

	The all-metal remote is beautifully machined and designed with the cover is held in place with powerful magnets.

	Tip: The SV-226 Mk II has enough current and power to drive pretty much any speaker upto about $5000.

	In The News

	Steve Guttenberg from The Absolute Sound writes: ""I’ve listened to a lot of hybrid amplifiers in my time, but the truth of the matter is they almost always sound like solid-state amps. The SV-226 Mk II deftly defies that expectation; it melds the sweetness of tubes with the control and power of transistors. For this kind of money that’s nothing short of phenomenal.

	Through the Vincent, the White Stripes’ thick, muscular rock comes on like gangbusters. The SV-226 Mk II’s low end is airy and wonderfully nimble, light on its feet, yet plumbs the depths of the bass. There’s no “tubey” mellifluousness down there, thank you very much! Next I popped on Neil Young & Crazy Horse Live at the Fillmore East 24/96 DVD-Audio [Reprise] and I’m here to tell you this is one of those discs that just sounds better and better the louder I play it. The SV-226 Mk II was happy driving my Dynaudio speakers to room-filling volumes without complaint or undue duress.

	Bob Belden’s jazz epic, Black Dahlia [Blue Note SACD] is an amazing piece of work. The mood shifts from track to track, ranging from a steamy Los Angeles landscape, to slinky nightlife, lost love, and a disturbing murder scenario—all rendered in opulent detail. At one point a lone bongo, set against a curtain of harps was so perfectly delineated that it took on a three-dimensional presence on the left side of my room. Dahlia is eerily cinematic in its sweep, and the SV-226 Mk II brought every luscious bit of it home to me.""

	 

	
		Specifications:


	
		
			Frequency response: 5 Hz - 50 kHz +/- 1 dB
	


	
		Nominal Output Power RMS/8 Ohm: 2x 100W


	
		Nominal Output Power RMS/4 Ohm: 2x 200W


	
		Input sensitivity: 180mV


	
		Signal-Noise ratio: > 90 dB, THD: < 0.1 % (1 kHz, 1 Watt)


	
		Input impedance: 47 kOhm, Inputs: 6 x RCA


	
		Outputs: 4 x 2 Speaker Terminal (A & B), 1 x RCA Rec Out, 1 x RCA Pre Out,


	
		Outputs: 1 x headphone jack 6.3 mm


	
		Mains supply: 230 V/50 Hz


	
		Colour: Black (Call to check availability of Silver)


	
		Weight: 20 kg.


	
		Dimensions (WxHxD): 430 x 150 x 435 mm


	
		Tubes: 3 x 12AX7


	
		Power Control: 2 x 12V Trigger Out (3.5mm)";http://www.audiocentre.co.id/product/612/1/sv226mk.jpg;http://www.audiocentre.co.id/product/612/2/sv226-back.jpg;http://www.audiocentre.co.id/product/612/3/SV-226MK2_Innen.jpg;
1004;Vincent SV-226MKII (Black); IDR-   ; IDR-   ;;1;"Vincent SV-226MK-II is the latest incarnation of a series of amplifiers, which began with the highly successful Vincent SV-226. It came as a MK version with various improvements, and now it is so here in its latest edition Vincent SV-226MK-II, which contains some new details of the components and circuit topology.

There is a proverb that says: ""If it works, do not fix it"". It's Vincent supporters of. There is also another way of looking at things which can also be used without clashing with the proverb. There are some who believe that ""if it works well enough, then what is the problem?"".";"Vincent SV-226MK-II is the latest incarnation of a series of amplifiers, which began with the highly successful Vincent SV-226. It came as a MK version with various improvements, and now it is so here in its latest edition Vincent SV-226MK-II, which contains some new details of the components and circuit topology.
	
	There is a proverb that says: ""If it works, do not fix it"". It's Vincent supporters of. There is also another way of looking at things which can also be used without clashing with the proverb. There are some who believe that ""if it works well enough, then what is the problem?"".

	Vincent has the philosophy that ""good enough"" is not a goal, it's not even a step on the way. Why settle for ""good enough""? Vincent has the attitude that if you can get it to work great, why not do it? Therefore, there is uneven time between new models, or MK versions from Vincent, who do not need to come up with new models to maintain customer attention. Vincent comes only with new models when there is audible or technical improvements, or other professional reason.

	 

	Stated Specs:

	
		Frequency range: 5 Hz - 50 kHz +/- 1 dB
	
		Nominal output power 8 Ohm: 2 x 100 Watt
	
		Nominal output power 4 Ohm: 2 x 200 Watt
	
		Input sensitivity: 150 mV
	
		Total harmonic distortion: < 0.1 % (1 kHz, 1 Watt)
	
		Signal-to-Noise Ratio: > 90 dB
	
		Input Impedance: 50 kOhm
	
		Mains supply: 230 V/50 Hz
	
		Inputs: 6 x RCA
	
		Outputs:
	
		1 x Rec Out
	
		1 x Pre Out
	
		4 x 2 speaker terminals,
	
		1 x Jack Phone
	
		1/4"" Headphone Jack
	
		Dimensions (W x H x D): 430 x 130 x 400 mm
	
		Weight: 12.5 kgs
	
		Tubes for Pre Amp: 3 6N4 (Chinese equivalent to 12 AX7)";http://www.audiocentre.co.id/product/1004/1/vin.jpg;http://www.audiocentre.co.id/product/1004/2/sv-226mk_2_back3.jpg;;
1608;Vincent SV-227 Integrated Amplifier; IDR35.062.000,00 ; IDR-   ;promo;0;The latest findings in valve technology and in the area of circuitry design have been put to use here. Once more a full amplifier of outstanding quality has been created which knows no equal in terms of value for money either. Hybrid technology from Vincent means the sound of a valve coupled with the power of a transistor.;"The latest findings in valve technology and in the area of circuitry design have been put to use here. Once more a full amplifier of outstanding quality has been created which knows no equal in terms of value for money either. Hybrid technology from Vincent means the sound of a valve coupled with the power of a transistor.
	
	
	Technical Specifications
	
	Frequency response: 5 Hz - 50 kHz +/- 1 dB
	Nominal Output Power RMS/8 Ohm: 2x 100W, Nominal Output Power RMS/4 Ohm: 2x 200W
	Input sensitivity: 180mV, Signal-Noise ratio: > 90 dB, THD: < 0.1 % (1 kHz, 1 Watt)
	Input impedance: 47 kOhm, Inputs: 6 x RCA, 1 x USB (B)
	Outputs: 4 x 2 Speaker Terminal (A & B), 1 x RCA Rec Out, 1 x RCA Pre Out,
	Outputs: 1 x phone jack 6,3 mm, 
	Mains supply: 230 V/50 Hz, Colour: black/silver
	Weight: 20 kg, Dimensions (WxHxD): 430 x 150 x 435 mm
	Tubes: 3 x 12AX7, Power Control: 2 x 12V Trigger Out (3,5mm)";http://www.audiocentre.co.id/product/1608/1/227-1.jpg;http://www.audiocentre.co.id/product/1608/2/227-2.jpg;http://www.audiocentre.co.id/product/1608/3/227-3.jpg;http://www.audiocentre.co.id/product/1608/4/320SV227_1.jpg
616;Vincent SV-236MK; IDR-   ; IDR-   ;;1;Hybrid Stereo Integrated Amplifier;"SV-236MK

	Hybrid Stereo Integrated Amplifier

	From these developments and continuous improvements from a certain point onwards the name MK arises, and marks a new leap in the sum of many smaller and larger developments. In this way the SV-236MK developed. Based on the outstanding characteristics of SV-236 a unit was enhanced, which advanced in performance only by parts of the above-mentioned changes. The increase is around 50W, from 100W at 8 Ohm to 150W at 8 Ohm. As a result the listener enjoys clearly improved performance and dynamics, the sound simply gets even better, more superior. Even the power adaptor was revised and provides for sound improvement. The new voltage stabilization circuit is introduced in the 
	 SV-236MK. Consequently the sound has clearly improved, close to tube sound and thus much higher musicality. A further result is the simpler and improved circuit layout, the signals follow the simplest paths free of disturbances. Sound-defining parts were optimized and greatly improved. Generally it was reverted to proven components, where the signal could be affected relevantly. Thus for example German WIMA condensers are employed. All these changes are reflected in the exterior design and so even here changes were made. The casing was adjusted to the SV-234 casing, consequently the customer gets a clearly higher value and quality to the touch at first sight.

	 

	Technical details

	
		
			
				
					Frequency response:
			
			
				
					20 Hz - 50 kHz +/- 0.5 dB
					20 Hz - 50 kHz +/- 2.0 dB
			
		
		
			
				
					Power RMS/8 Ohm:
			
			
				
					2x 150W
			
		
		
			
				
					Power RMS/4 Ohm:
			
			
				
					2x 250W
			
		
		
			
				
					Class A/8 Ohm: 
			
			
				
					2 x 10W
			
		
		
			
				
					T. H. D.:
			
			
				
					< 0.1 % (1 kHz, 1 Watt)
			
		
		
			
				
					Input sensivity:
			
			
				
					200mV
			
		
		
			
				
					Signal-Noise ratio:
			
			
				
					> 90 dB
			
		
		
			
				
					Input Impedance:
			
			
				
					47 kOhm
			
		
		
			
				
					Inputs:
			
			
				
					6 x RCA
			
		
		
			
				
					Outputs:
			
			
				
					2 x 4 Speaker Terminal, 1 x RCA Rec Out, 1 x RCA Pre Out
			
		
		
			
				
					Power Control:
			
			
				
					12V Triggerout
			
		
		
			
				
					Mains supply:
			
			
				
					230 V/50 Hz
			
		
		
			
				
					Colour:
			
			
				
					black/silver
			
		
		
			
				
					Weight:
			
			
				
					18 kg
			
		
		
			
				
					Dim. (WxHxD):
			
			
				
					430x150 x435 mm
			
		
		
			
				
					Tubes:
			
			
				
					1x12AX7, 2x12AX7";http://www.audiocentre.co.id/product/616/1/1.jpg;http://www.audiocentre.co.id/product/616/2/vincsv10.jpg;http://www.audiocentre.co.id/product/616/3/vincen15.jpg;http://www.audiocentre.co.id/product/616/4/2.jpg
854;Vincent SV-237; IDR37.867.000,00 ; IDR-   ;promo;0;The logical development of an amplifier legend starting from SV-236 to SV-236MK leading to the SV-237, an amplifier that is almost unrivalled in its price range and has improved the few minor weaknesses of the previous models, and has received an up to date USB input.;"The logical development of an amplifier legend starting from SV-236 to SV-236MK leading to the SV-237, an amplifier that is almost unrivalled in its price range and has improved the few minor weaknesses of the previous models, and has received an up to date USB input.

	 

	Features :

	
		Frequency response: 20 Hz - 20 kHz ±0.5 dB, 20 Hz - 50 kHz ±2 dB
	
		Maximum output power at 8 Ohm: 2 x 150 Watt (RMS)
	
		Maximum output power at 4 Ohm: 2 x 250 Watt (RMS)
	
		Maximum output power Class A at 8 Ohm: 2 x 10 Watt (RMS)
	
		Tubes: 1 x 12AX7; 2 x 6N1P-EV
	
		Input Sensitivity: 300 mV
	
		Total Harmonic Distortion: < 0.1% (1 kHz, 1 W)
	
		Signal-to-Noise Ratio: > 90 dB
	
		Input impedance: 47 kOhm
	
		Inputs: 5 x stereo RCA, 1 x USB (No Phono Input)
	
		Output: 1 x stereo RCA Rec Out, 1 x stereo RCA Pre out,
	
		12v Triggers: 2 x 3.5 mm
	
		Dual Speaker terminals
	
		Dimensions (WxHxD): 430 x 150 x 435 mm
	
		Nett Weight: 20.4 kg
	
		Manufacturer's Warranty: Electronics 2 Years; Valves 3 Months.";http://www.audiocentre.co.id/product/854/1/Vincent.jpg;http://www.audiocentre.co.id/product/854/2/gallery_2596.jpg;http://www.audiocentre.co.id/product/854/3/gallery_2599.jpg;http://www.audiocentre.co.id/product/854/4/gallery_2598.jpg
2106;Vincent SV-237MK Black Integrated Amplifier; IDR37.800.000,00 ; IDR-   ;hot;0;How to improve an unbeatable unit? Very easy, just listen to the customers wish. That\'s how the SV-237 becomes the SV-237MK. The big change is that we replaced the USB input on multiple wish by an coax and optical input. These inputs are more suitable for daily use and offer more possibilities for connections. The unique circuit of Frank Blöhbum was not changed;"SV-237MK Class-A Hybrid Integrated Amplifier

	
	How to improve an unbeatable unit? Very easy, just listen to the customers wish. That's how the SV-237 becomes the SV-237MK. The big change is that we replaced the USB input on multiple wish by an coax and optical input. These inputs are more suitable for daily use and offer more possibilities for connections. The unique circuit of Frank Blöhbum was not changed.
	Under the leadership of Frank Blöhbaum, who is the developer of the Thorens electronics and the Auto-Bias control of the T.A.C. tube amplifiers, the circuit design was completely revised and improved. Thus, in the output stage section a phase reserve of 90 degree was reached by making various changes, This phase reserve provides  a much better transient response to complex loads (loudspeakers). Because the amplifier always works virutally during normal operation in state of the transient oscillation - Music represents transient pulses - the improvements can be heard elementary. Musicality and sound are much better than its predecessor. Even the most difficult loudspeakers can be powered easily. The amplifier always dominates the complex load (loudspeaker) without sounding strained.
	The preamplifier section was fitted in the second stage with 6N1P tubes. The greater voltage level provides better signal stability, This results in a higher spectral purity of the signal which causes a further improvement in fine detail in the sound. Here, the tube-like greatly improved signal to noise raio. Its result in an excellent playback quality also on high efficiency speakers such as the Impulse series of Dynavox: Noise was once. Enjoy explosive live performance as a result of excellent dynamics. Moreover, the volume control has been finely adjusted. Thus, the volume level can be set precisely using remote control.
	
	Technical Specifications:

	
		
			
				Frequency Response
			
				20Hz - 20kHz/-0.5dB, 20Hz-20kHz+/-2dB
		
		
			
				Nominal Output Power RMS
			
				8 Ohm: 2 x 150 Watt
		
		
			
				Nominal Output Power RMS
			
				4 Ohm: 2 x 250 Watt
		
		
			
				Nominal Output Power Class A
			
				8 Ohm: 2 x 10 Watt
		
		
			
				Harmonic Distortion
			
				<0.1% (1 kHz, 1 Watt)
		
		
			
				Input Sensitivity
			
				300mV
		
		
			
				Signal Noise Ratio
			
				>90dB
		
		
			
				Input Impedance
			
				47k Ohm
		
		
			
				Input
			
				4x Stereo RCA, 1x Optical, 1x Coaxial
		
		
			
				Outputs
			
				1x Stereo RCA Ore Out, 1 x Stereo RCA Rec Out, 
				4 x 2 Speaker Terminal, 2 x 3.5 mm Jack 
				(Power Control)
		
		
			
				Tubes
			
				1 x 12A x 7; 2 x 6N1P-EV
		
		
			
				Playable Formats
			
				WAV, FLAC, APEC, LPCM, MP3, ACC
				AC3, WMA
		
		
			
				Colour
			
				Black
		
		
			
				Weight 
			
				23kg
		
		
			
				Dimension (WxHxD) in mm
			
				430 x 152 x 435";http://www.audiocentre.co.id/product/2106/1/SV-237MK.jpg;http://www.audiocentre.co.id/product/2106/2/SV-237MK_Front_black.jpg;http://www.audiocentre.co.id/product/2106/3/SV-237MK_Back_black.jpg;http://www.audiocentre.co.id/product/2106/4/237.jpg
1591;Vincent SV-500 Hybrid Stereo integrated Amplifier; IDR21.037.000,00 ; IDR-   ;promo;0;"Our access ind the \""Hybridworld\"" of Vincent. On the basis fo the established SV-227, we have developed this amplifier. With a little less output power, but with a similar timeless design and with the typical Vincent sound characteristics the SV-500 is presented.";"Our access ind the ""Hybridworld"" of Vincent. On the basis fo the established SV-227, we have developed this amplifier. With a little less output power, but with a similar timeless design and with the typical Vincent sound characteristics the SV-500 is presented.
	Technical Specifications
	
	Frequency response: 20Hz – 20kHz (+/- 0.5dB)
	Output power 8 Ohm: 2 x 50 Watts RMS
	Output power 4 Ohm: 2 x 80 Watt RMS
	Input sensitivity: 420mV
	T.H.D.r: < 0.1% (1kHz, 1W)
	Signal to noise range: >90dB
	Input impedance: 47 kOhm
	Inputs: 4 x Stereo RCA, 1 x Optical, 1 x Coax
	Outputs: 1 x Stereo Rec Out, 1 x Stereo Pre Out, 2 x 3.5mm Jack (Power control), 4 x Speaker connectors
	Dimensions (WxHxD): 430x118x375mm
	Tubes: 1 x 12AX7, 2 x 6N1";http://www.audiocentre.co.id/product/1591/1/sv500-1.jpg;http://www.audiocentre.co.id/product/1591/2/sv500-2.jpg;http://www.audiocentre.co.id/product/1591/3/sv500-3.jpg;http://www.audiocentre.co.id/product/1591/4/sv500-4.jpg
1609;Vincent SV-700 Integrated Amplifier; IDR62.100.000,00 ; IDR66.660.000,00 ;hot;0;We decided on a consistent symmetrical design to minimize crossfeed and achieve a better distortion factor. In the pre-amp, 3 tubes per side work with the Shunt Regulatet Push-Pull concept to process the souond signals. This ensures more precise bass reproduction and a better performance in the mid and high level sound range.;"We decided on a consistent symmetrical design to minimize crossfeed and achieve a better distortion factor. In the pre-amp, 3 tubes per side work with the Shunt Regulatet Push-Pull concept to process the souond signals. This ensures more precise bass reproduction and a better performance in the mid and high level sound range.
	Technical Specifications
	
	Frequency response: 20 Hz – 20 kHz +/-0.5 dB
	Nominal output power RMS / 8 Ohm: 2 x 100 Watt, RMS / 4 Ohm: 2 x 160 Watt
	Nominal output power RMS Class A / 8 Ohm: 2 x 50 Watt
	Harmonic distortion: < 0.1% (1 kHz, 1 Watt)
	Input sensitivity: 350 mV, Signal-noise ratio: > 90 dB
	Input impedance: 47 kOhm
	Power consumption: 350 Watt (Class A mode), 150 Watt (Class AB mode)
	Inputs: 3 x stereo RCA, 1 x stereo XLR, 1 x optical, 1 x coaxial
	Outputs: 1 x Stereo Rec Out, 1 x Stereo Pre Out, 2 x 2 Speaker terminals, 2 x 3.5 mm Jack socket (Power Control)
	Tubes: 1 x 6Z4, 2 x 12AX7, 4 x 12AU7
	Dimensions (WxHxD): 430 x 192 x 430 mm";http://www.audiocentre.co.id/product/1609/1/SV700-1.jpg;http://www.audiocentre.co.id/product/1609/2/SV700-2.jpg;http://www.audiocentre.co.id/product/1609/3/SV700-3.jpg;http://www.audiocentre.co.id/product/1609/4/SV700-4.jpg
2440;Vincent SV-737 SV 737 Hybrid Integrated Amplifier; IDR51.850.000,00 ; IDR-   ;hot;0;The power amplifier is based on the SV-237MK, but some important details have been further developed. For example, the circuitry of the input cascode has been optimised to ensure even better transient response of the output stage at complex loads. The output power has also been increased. In combination with the tube pre-amplifier, the result is a reproduction spectrum similar to that of very good single-ended triode amplifiers – at a much higher level of performance and purity. Despite the carefully designed combination of both amplifier parts, the connection between these amplifiers can be disconnected externally and, if necessary, an external DSP can be inserted for room correction. Due to the output impedance of the tube pre-amplifier, which is again significantly reduced compared to the SV-237MK, it can provide a neutral sound when driving common connection cables and input impedances, e.g. of the DSP.;"The power amplifier is based on the SV-237MK, but some important details have been further

	developed. For example, the circuitry of the input cascode has been optimised to ensure even better

	transient response of the output stage at complex loads. The output power has also been increased.

	In combination with the tube pre-amplifier, the result is a reproduction spectrum similar to that of very

	good single-ended triode amplifiers – at a much higher level of performance and purity.

	Despite the carefully designed combination of both amplifier parts, the connection between these

	amplifiers can be disconnected externally and, if necessary, an external DSP can be inserted for room

	correction. Due to the output impedance of the tube pre-amplifier, which is again significantly reduced

	compared to the SV-237MK, it can provide a neutral sound when driving common connection cables

	and input impedances, e.g. of the DSP.

	 

	Specifications

	Frequency Response: 20 Hz - 20 kHz +/- 0.3 dB, 20 Hz - 50 kHz +/- 1 dB

	Nominal Output Power RMS / 8 Ohm: 2 x 180 Watt

	Nominal Output Power RMS / 4 Ohm: 2 x 300 Watt

	Nominal Output Power Class A / 8 Ohm: 2 x 10 Watt

	Harmonic Distortion: < 0.02 %

	Input Sensitivityt: 300 mV

	Signal-Noise Ratio: > 90 dB

	Input Impedance: 47 kOhm

	Max. Power Consumption: 590 Watt

	Inputs: 6 x Stereo RCA, 2 x Optical, 2 x Coaxial, 1 x Stereo Main In

	Outputs: 1 x Stereo Pre Out, 1 x Stereo Rec Out, 4 x 2 Speaker Terminals, 2 x 3,5 mm jack (Power Control)

	Tubes: 2 x 6N1P, 2 x 6N2P, 1 x 85A2

	Playable Digital Formats: WAV, FLAC, APE, LPCM, MP3, ACC, AC3, WMA

	Colour: Black / Silver

	Weight: 21 kg

	Dimensions (WxHxD): 430 x 165 x 430 mm";http://www.audiocentre.co.id/product/2440/1/SV-737.jpg;http://www.audiocentre.co.id/product/2440/2/SV-737_front_b.jpg;http://www.audiocentre.co.id/product/2440/3/SV-737_back.jpg;
683;Vincent SV-800; IDR71.527.000,00 ; IDR-   ;promo;0;Vincent is striding down new paths in circuit configurations with this integrated amplifier. Other than in numerous other hybrid amplifiers, where tubes are only present in the input branch, a valve amplifier was developed in principle here to provide the signal with a valve-typical signal by passing the signal through the power stages (transistors) right at the end. Almost puristically linear, fresh, pure and powerful in sound without any compromises. The SV-800 moves in all directions musically without any distortion. Strong, indestructible and vibrant in sound.;"SV-800
	
		Class-A Hybrid integrated amplifier


	Vincent is striding down new paths in circuit configurations with this integrated amplifier. Other than in numerous other hybrid amplifiers, where tubes are only present in the input branch, a valve amplifier was developed in principle here to provide the signal with a valve-typical signal by passing the signal through the power stages (transistors) right at the end. Almost puristically linear, fresh, pure and powerful in sound without any compromises. The SV-800 moves in all directions musically without any distortion. Strong, indestructible and vibrant in sound.

	 

	
		
			
				Technical details
		
		
			Frequency response: 20 Hz – 20 kHz +/-0.5dB
		
			Nominal output power RMS/8 Ohm: 2 x 100W, RMS/4 Ohm: 2 x 160W
		
			RMS Class A / 8 Ohm: 2 x 50W
		
			Harmonic distortion: <0.1% (1 kHz, 1 W)
		
			Input sensitivity: 350mV
		
			Signal-noice ratio: >90dB
		
			Onput impedance: 47 kOhm
		
			Inputs: 5 x Stereo RCA, 1 x Stereo XLR
		
			Outputs: 1 x Rec Stereo RCA, 2 x 2 speaker terminals
		
			2 x 3,5mm Jack sockets (Power Control)
		
			Tubes: 4 x 12AX7, 4 x 12AU7
		
			Weight: 26.5kg
		
			Dimensions (WxHxD): 430x192x430mm
		
			Colour: black / silver";http://www.audiocentre.co.id/product/683/1/800.jpg;http://www.audiocentre.co.id/product/683/2/VISV800_BLK_L-Large.jpg;http://www.audiocentre.co.id/product/683/3/VISV800_BLK_INT-Large.jpg;http://www.audiocentre.co.id/product/683/4/VISV800_BLK_R-Large.jpg
